StudentID,SAT,GPA,scholarship,enroll
4253,1495,3.55,2.16,1
4254,1209,3.18,0,1
4255,1206,2.95,2.08,1
4256,1438,3.73,1.17,1
4257,1185,2.83,0,1
4258,1497,3.57,0.82,1
4259,1476,3.75,1.72,1
4260,1127,3.01,0,0
4261,1154,2.76,1.81,1
4262,1169,3.02,0,1
4263,1170,3.11,1.26,1
4264,1008,2.33,0.85,1
4265,1226,2.95,0,1
4266,1072,2.73,0,1
4267,1097,2.56,0.58,1
4268,1338,3.24,1.35,1
4269,1275,2.99,1.46,1
4270,1321,3.46,0,1
4271,1400,3.64,1.45,1
4272,1221,3.04,0,1
4273,1236,3.25,0,1
4274,1214,3.22,0,1
4275,1318,3.41,0,1
4276,1558,3.77,1.48,1
4277,1451,3.8,0.68,1
4278,1486,3.79,0,0
4279,1150,2.8,1.21,1
4280,1024,2.53,0,1
4281,1312,3.34,0,1
4282,1502,3.62,2.41,1
4283,1503,3.87,1.64,1
4284,1415,3.66,0,1
4285,1560,3.71,1.08,0
4286,1148,2.78,1.28,1
4287,1237,3.2,0,1
4288,1042,2.48,0,1
4289,1326,3.26,0,1
4290,1125,2.94,0,1
4291,1011,2.44,2.01,1
4292,1098,2.74,0,1
4293,1088,2.84,0,1
4294,1209,3.12,1.9,1
4295,1017,2.66,0.79,1
4296,1140,2.83,1.41,1
4297,1304,3.38,1.15,1
4298,1141,2.85,2.22,1
4299,1531,3.99,0.64,1
4300,1188,3.02,0,1
4301,1345,3.23,0,1
4302,1575,3.74,2.16,0
4303,1294,3.15,1.38,1
4304,1573,3.81,1.85,1
4305,1171,3.09,0.57,1
4306,1283,3.1,1.81,1
4307,1035,2.77,1.35,1
4308,1366,3.37,1.9,1
4309,1059,2.76,0.9,1
4310,1133,2.83,0.87,1
4311,1421,3.59,0,1
4312,1301,3.08,1.26,1
4313,1089,2.71,0.98,1
4314,1111,2.72,0,1
4315,1220,3.16,1.23,1
4316,1394,3.31,0.7,1
4317,1331,3.22,0.93,1
4318,1559,3.75,0.75,1
4319,1392,3.5,0.84,1
4320,1025,2.6,0,1
4321,1148,3.07,2.07,1
4322,1400,3.51,0.98,1
4323,1223,3.09,0,1
4324,1290,3.09,0,0
4325,1373,3.44,0.55,0
4326,1313,3.17,1.9,1
4327,1211,2.84,0,1
4328,1409,3.49,2.08,1
4329,1426,3.55,0,1
4330,1333,3.48,0,1
4331,1257,3.06,1.91,1
4332,1130,2.93,0,1
4333,1035,2.49,0,1
4334,1286,3.19,1.34,1
4335,1174,3.11,0,1
4336,1464,3.73,0.96,1
4337,1545,4.03,0,0
4338,1484,3.79,0,0
4339,1511,3.58,0,1
4340,1320,3.42,0,1
4341,1507,3.85,2.38,0
4342,1541,3.78,1.76,1
4343,1286,3.1,1.58,1
4344,1012,2.66,0,1
4345,1281,3.11,1.34,1
4346,1438,3.47,0.74,1
4347,1513,3.64,0,1
4348,1125,2.85,0,1
4349,1303,3.41,0,1
4350,1261,3.12,0,1
4351,1129,2.78,0,1
4352,1196,3.04,0,1
4353,1334,3.26,0,1
4354,1114,2.94,0,1
4355,1267,3.09,0,1
4356,1286,3.17,0,1
4357,1164,2.78,0,1
4358,1302,3.17,0,1
4359,1277,3.2,1.43,1
4360,1304,3.34,1.42,1
4361,1548,4.01,0,1
4362,1366,3.32,2.44,1
4363,1255,3.08,1.75,1
4364,1250,3.18,1.47,1
4365,1313,3.1,0,1
4366,1262,3.27,1.46,1
4367,1004,2.32,0,1
4368,1516,3.74,0,1
4369,1484,3.85,0.72,1
4370,1452,3.43,2.3,1
4371,1157,2.8,0,1
4372,1135,3,0,1
4373,1213,3.07,0,1
4374,1307,3.15,0,1
4375,1349,3.42,1.25,0
4376,1065,2.57,1.26,1
4377,1029,2.64,1.05,1
4378,1423,3.55,0.6,1
4379,1369,3.48,2.46,1
4380,1030,2.52,0,1
4381,1569,4.04,1.02,0
4382,1223,3.03,1.03,1
4383,1145,2.75,0,1
4384,1503,3.69,1.39,1
4385,1020,2.53,1.24,1
4386,1566,4.09,1.55,0
4387,1213,3.21,2.26,1
4388,1065,2.56,1.29,1
4389,1488,3.8,0,0
4390,1501,3.57,2.2,1
4391,1490,3.55,0,1
4392,1432,3.7,0,1
4393,1126,2.67,0,1
4394,1080,2.82,0,1
4395,1189,3.02,1.48,1
4396,1512,3.88,1.01,1
4397,1070,2.61,0,1
4398,1577,3.9,1.25,1
4399,1008,2.35,0,1
4400,1103,2.87,1.2,1
4401,1180,2.96,0,1
4402,1261,3.12,0,1
4403,1226,3.23,0,1
4404,1526,3.72,2.3,1
4405,1157,3.08,0.67,1
4406,1460,3.83,1.12,1
4407,1191,2.86,0,1
4408,1376,3.51,0.84,1
4409,1392,3.42,0.91,1
4410,1311,3.28,0,1
4411,1314,3.41,0,1
4412,1341,3.46,0,1
4413,1439,3.56,0,1
4414,1061,2.53,0,1
4415,1305,3.29,0,1
4416,1525,3.82,0.63,1
4417,1570,4.01,2.36,1
4418,1543,3.94,0.54,0
4419,1415,3.62,2.42,1
4420,1222,3.08,1.25,1
4421,1209,3.02,0,0
4422,1549,3.79,1.61,1
4423,1131,3.02,0,1
4424,1307,3.11,0.97,1
4425,1571,4,1.51,0
4426,1183,2.96,0,1
4427,1525,3.84,1.18,1
4428,1215,3.12,0,1
4429,1397,3.64,1.95,1
4430,1020,2.75,0.6,1
4431,1479,3.67,1.97,1
4432,1143,2.82,0,1
4433,1133,2.67,1.21,1
4434,1336,3.36,0,1
4435,1042,2.53,0,0
4436,1198,2.98,0,1
4437,1415,3.65,0.58,1
4438,1276,3.07,2.07,1
4439,1147,2.88,1.12,1
4440,1053,2.78,1.05,1
4441,1001,2.65,0,1
4442,1074,2.59,1.94,1
4443,1193,2.89,0,1
4444,1309,3.15,1.39,1
4445,1514,3.85,0.65,1
4446,1241,3.1,2.21,1
4447,1495,3.6,2.01,1
4448,1124,2.65,0,1
4449,1199,2.99,0,1
4450,1174,3.05,0.56,1
4451,1265,3.35,0,1
4452,1370,3.37,2.18,1
4453,1303,3.2,0,1
4454,1457,3.55,1.09,1
4455,1340,3.52,1.18,1
4456,1004,2.63,0,1
4457,1390,3.56,1.41,1
4458,1473,3.6,1.63,1
4459,1079,2.67,1.5,1
4460,1032,2.53,0,1
4461,1553,3.91,0,1
4462,1170,2.75,0.55,1
4463,1053,2.55,2.12,1
4464,1245,3.29,0,1
4465,1013,2.47,0,1
4466,1270,3.23,0,1
4467,1107,2.9,1.37,1
4468,1126,2.7,0,1
4469,1182,2.87,0,1
4470,1579,4,0,0
4471,1235,3.06,1.14,1
4472,1371,3.36,0.97,1
4473,1056,2.48,0,1
4474,1255,3.28,0,1
4475,1492,3.53,0,1
4476,1224,3.06,1.47,1
4477,1042,2.79,0,1
4478,1162,2.75,1.03,1
4479,1432,3.57,2.08,1
4480,1505,3.83,1.57,1
4481,1556,3.76,0.76,1
4482,1425,3.68,1.41,1
4483,1326,3.23,0,1
4484,1125,2.7,0,1
4485,1137,2.81,0,1
4486,1029,2.41,0.93,1
4487,1211,2.98,1.63,1
4488,1405,3.43,0,0
4489,1568,3.96,1.11,1
4490,1366,3.52,0,1
4491,1201,2.81,1.37,1
4492,1340,3.41,1.81,1
4493,1378,3.31,1.6,1
4494,1413,3.57,0.91,1
4495,1413,3.57,0,1
4496,1364,3.4,2.27,0
4497,1315,3.27,0,1
4498,1348,3.28,0,1
4499,1458,3.45,2.46,1
4500,1554,3.93,0,1
4501,1291,3.25,0,1
4502,1040,2.65,2.45,1
4503,1368,3.62,0,0
4504,1300,3.16,0,1
4505,1229,3.19,0,1
4506,1055,2.56,2.02,1
4507,1298,3.31,1.28,1
4508,1203,2.96,1.37,1
4509,1257,3.3,0,1
4510,1109,2.91,0,1
4511,1090,2.88,0,1
4512,1496,3.93,1.1,1
4513,1022,2.64,0,1
4514,1219,3.06,0.69,1
4515,1500,3.61,0,1
4516,1166,2.92,0,1
4517,1450,3.57,1,1
4518,1473,3.5,1.28,1
4519,1216,3.12,1.13,1
4520,1226,3.22,0,1
4521,1228,2.96,1.2,1
4522,1532,3.96,0.92,0
4523,1012,2.35,0,1
4524,1220,3.01,0,1
4525,1307,3.26,0,1
4526,1514,3.68,2.38,1
4527,1115,2.79,0,1
4528,1163,3.09,0,1
4529,1389,3.49,0.73,1
4530,1086,2.79,0,1
4531,1261,3.08,0,1
4532,1372,3.26,1.51,1
4533,1030,2.4,0,1
4534,1447,3.58,1.15,1
4535,1187,2.8,0,1
4536,1105,2.58,0,1
4537,1578,3.92,0,0
4538,1497,3.81,2.43,1
4539,1106,2.66,0,1
4540,1306,3.42,0,1
4541,1338,3.23,0,1
4542,1287,3.07,0,1
4543,1371,3.37,1.46,1
4544,1109,2.7,1.24,1
4545,1475,3.67,1.93,1
4546,1288,3.15,0,1
4547,1375,3.53,0,0
4548,1475,3.83,0.79,1
4549,1460,3.84,1.12,1
4550,1165,3.05,1.81,1
4551,1512,3.69,0.59,0
4552,1138,2.67,2.02,1
4553,1089,2.54,1.84,1
4554,1121,2.91,1.17,1
4555,1482,3.87,0,0
4556,1053,2.47,0,1
4557,1392,3.46,1.42,1
4558,1312,3.35,0.67,1
4559,1078,2.52,2.03,1
4560,1566,3.93,1.65,1
4561,1128,2.83,1.05,1
4562,1264,3.06,0.87,1
4563,1569,3.94,0.88,1
4564,1490,3.55,2,0
4565,1559,3.95,2.46,1
4566,1131,2.74,0.51,1
4567,1502,3.69,1.14,1
4568,1270,3.16,0,1
4569,1014,2.46,0,1
4570,1410,3.7,1.44,0
4571,1552,3.7,1.47,1
4572,1344,3.54,1.28,1
4573,1304,3.32,0,0
4574,1501,3.95,1.22,0
4575,1125,2.81,1.07,1
4576,1374,3.48,0,1
4577,1117,2.62,0,1
4578,1269,3.01,0,1
4579,1444,3.54,1.29,0
4580,1009,2.56,0,1
4581,1185,2.98,0,1
4582,1334,3.38,1.4,1
4583,1033,2.41,0.68,1
4584,1149,2.71,1.36,1
4585,1442,3.63,2.18,1
4586,1244,3.21,0,1
4587,1530,3.86,2.11,1
4588,1043,2.53,0,1
4589,1190,2.86,0,1
4590,1356,3.54,0.51,1
4591,1123,2.93,0,0
4592,1357,3.46,2.16,1
4593,1025,2.66,2.12,1
4594,1058,2.52,0,1
4595,1235,3.14,0,1
4596,1259,3.12,0,1
4597,1055,2.49,0.58,1
4598,1518,3.65,1.04,1
4599,1102,2.87,0,1
4600,1009,2.33,0,1
4601,1561,3.99,1.67,1
4602,1184,2.81,0,1
4603,1001,2.46,0,1
4604,1389,3.5,0.95,0
4605,1536,3.87,1.24,1
4606,1129,2.68,0,1
4607,1006,2.41,0,1
4608,1025,2.69,0,1
4609,1344,3.29,0,1
4610,1349,3.29,2.36,1
4611,1268,3.22,0,1
4612,1028,2.65,0.84,1
4613,1540,3.78,0.66,1
4614,1232,3.1,0,1
4615,1027,2.58,0,1
4616,1326,3.22,0,1
4617,1065,2.56,2.08,1
4618,1027,2.38,0,1
4619,1020,2.5,1.47,1
4620,1530,3.89,0.96,1
4621,1129,2.68,1.48,1
4622,1153,3.06,0,1
4623,1175,2.84,0,1
4624,1019,2.62,0.96,1
4625,1453,3.63,0,1
4626,1334,3.37,0,1
4627,1131,2.86,0.66,1
4628,1501,3.9,0.6,0
4629,1475,3.69,0.68,1
4630,1058,2.61,0,1
4631,1109,2.7,0.99,1
4632,1186,2.81,0,1
4633,1030,2.73,0,1
4634,1076,2.59,0,0
4635,1344,3.34,1.61,1
4636,1350,3.34,1.8,1
4637,1146,2.91,1.46,1
4638,1301,3.2,0,1
4639,1180,3.05,0.54,1
4640,1553,4.01,1.09,1
4641,1104,2.69,1.94,1
4642,1396,3.46,1.22,0
4643,1143,2.69,0,1
4644,1209,3.01,0.94,1
4645,1078,2.64,0,1
4646,1512,3.76,0,0
4647,1086,2.57,0.55,1
4648,1304,3.26,0.76,1
4649,1315,3.42,0.8,1
4650,1030,2.55,1.63,1
4651,1292,3.24,1.34,1
4652,1038,2.44,0.73,1
4653,1131,2.64,0,1
4654,1010,2.38,1.8,1
4655,1118,2.98,0,1
4656,1124,2.81,0,0
4657,1369,3.47,1.19,1
4658,1150,2.85,0.56,1
4659,1051,2.55,0,1
4660,1412,3.53,1.11,1
4661,1242,2.99,0,1
4662,1458,3.59,0.85,0
4663,1429,3.75,2.4,1
4664,1060,2.55,0,1
4665,1516,3.81,1.75,1
4666,1235,3.08,0,1
4667,1278,3.3,1.36,1
4668,1106,2.79,1.99,1
4669,1554,3.83,1.51,1
4670,1200,3.06,0,1
4671,1159,3.04,0,1
4672,1511,3.77,1.17,0
4673,1293,3.38,0,1
4674,1491,3.79,0.77,1
4675,1438,3.67,1.4,1
4676,1286,3.37,0,1
4677,1136,2.98,0,1
4678,1109,2.76,0,1
4679,1521,3.98,1.03,1
4680,1123,2.81,0,1
4681,1267,2.99,0,1
4682,1539,3.96,2.34,1
4683,1079,2.79,0,1
4684,1042,2.68,0,1
4685,1404,3.64,1.55,1
4686,1018,2.54,0.78,1
4687,1287,3.25,0,1
4688,1561,3.83,1.51,1
4689,1214,3.23,2.15,1
4690,1108,2.77,0,1
4691,1064,2.78,0,1
4692,1484,3.52,1.39,1
4693,1009,2.62,1.1,1
4694,1156,2.85,0,1
4695,1520,3.88,0,1
4696,1381,3.57,1.11,1
4697,1299,3.31,1.05,1
4698,1447,3.68,1.18,0
4699,1373,3.49,0.63,1
4700,1484,3.81,0.84,1
4701,1092,2.74,0,1
4702,1401,3.51,0.78,1
4703,1209,3.2,0.79,1
4704,1033,2.59,0,1
4705,1291,3.41,0,0
4706,1015,2.53,1.42,1
4707,1514,3.72,0,1
4708,1478,3.59,1.04,0
4709,1425,3.48,1.06,1
4710,1060,2.64,2.46,1
4711,1563,3.88,1.08,0
4712,1408,3.68,1.56,1
4713,1319,3.25,0,1
4714,1383,3.3,1.99,1
4715,1492,3.88,1.57,0
4716,1476,3.75,0.6,1
4717,1427,3.62,0.9,0
4718,1369,3.51,1.63,1
4719,1169,3.07,0.64,1
4720,1119,2.63,0.87,1
4721,1152,2.83,0,1
4722,1133,2.96,0,1
4723,1145,2.72,0,1
4724,1250,3.01,2.36,1
4725,1060,2.81,0,1
4726,1394,3.66,1.75,1
4727,1222,3.17,0.52,1
4728,1377,3.29,0,1
4729,1192,3.05,0,1
4730,1043,2.74,1.56,1
4731,1444,3.58,0.56,1
4732,1364,3.53,1.9,1
4733,1355,3.53,1.49,1
4734,1387,3.6,2.18,0
4735,1568,3.93,1.99,1
4736,1130,2.68,0,1
4737,1555,3.86,0.98,1
4738,1557,4.02,0.85,1
4739,1539,3.7,1.56,1
4740,1356,3.19,1.14,1
4741,1151,2.85,0,1
4742,1086,2.76,0,1
4743,1101,2.59,0.89,1
4744,1022,2.72,0.73,1
4745,1246,3.11,1.16,1
4746,1000,2.31,0,1
4747,1019,2.65,1.47,1
4748,1372,3.42,1.51,1
4749,1012,2.63,2.48,1
4750,1505,3.65,2.41,1
4751,1414,3.67,1.9,0
4752,1289,3.09,1.75,1
4753,1272,3.16,0,1
4754,1486,3.85,0,0
4755,1483,3.55,0.9,0
4756,1029,2.48,0,1
4757,1017,2.51,0.89,1
4758,1093,2.75,0,1
4759,1204,3.11,0,1
4760,1024,2.45,0,1
4761,1383,3.54,1.92,1
4762,1336,3.32,0,1
4763,1007,2.5,0.82,1
4764,1444,3.74,0.78,1
4765,1122,2.93,1.47,1
4766,1378,3.5,0.63,1
4767,1031,2.61,2,1
4768,1501,3.91,2.37,1
4769,1519,3.7,1.98,1
4770,1210,2.89,0,1
4771,1009,2.57,1.49,1
4772,1299,3.24,0,1
4773,1118,2.69,0,1
4774,1366,3.49,0,0
4775,1195,2.86,0,1
4776,1301,3.45,1.58,1
4777,1144,2.74,0,1
4778,1423,3.64,1.88,0
4779,1199,3.05,1.31,1
4780,1320,3.21,0,1
4781,1078,2.59,0,1
4782,1268,3.37,0,1
4783,1496,3.66,2.44,1
4784,1437,3.47,0.58,1
4785,1396,3.5,1.3,1
4786,1539,4,0.9,1
4787,1300,3.15,0,1
4788,1403,3.66,1.06,1
4789,1162,2.86,0,1
4790,1372,3.28,0.65,1
4791,1341,3.54,1.96,1
4792,1229,3.01,0.53,1
4793,1255,3.29,0,1
4794,1570,3.74,0.61,1
4795,1352,3.5,0.64,0
4796,1071,2.69,0,1
4797,1135,2.77,0,1
4798,1022,2.49,0,1
4799,1523,3.89,2.09,1
4800,1505,3.77,1.35,0
4801,1375,3.34,1.02,1
4802,1316,3.26,0,1
4803,1206,3.09,0,1
4804,1507,3.96,1.24,1
4805,1159,2.85,0,1
4806,1131,2.96,0,1
4807,1156,2.83,1.41,1
4808,1002,2.35,0,1
4809,1422,3.42,0.77,1
4810,1442,3.76,1.23,1
4811,1479,3.79,1.81,1
4812,1239,3.15,0,1
4813,1336,3.36,0,1
4814,1499,3.81,0.84,1
4815,1527,3.83,2.22,1
4816,1486,3.87,1.28,0
4817,1264,3.21,0,1
4818,1278,3.11,0,1
4819,1291,3.34,0,1
4820,1521,3.66,2.36,1
4821,1490,3.62,0.59,1
4822,1575,4.06,1.58,1
4823,1277,3.39,2.11,1
4824,1434,3.75,2.14,1
4825,1089,2.78,0.85,1
4826,1303,3.2,0,1
4827,1002,2.42,0,1
4828,1379,3.56,1.46,1
4829,1531,3.77,0.77,1
4830,1227,2.97,0.84,1
4831,1505,3.84,2.09,1
4832,1113,2.93,0,1
4833,1569,3.92,0.56,1
4834,1161,2.8,1.86,1
4835,1520,3.71,0.89,1
4836,1375,3.61,0.67,1
4837,1305,3.14,0,1
4838,1484,3.84,0,1
4839,1580,3.86,1.65,1
4840,1476,3.82,1.81,1
4841,1107,2.61,0,1
4842,1044,2.65,0,1
4843,1542,3.96,1.31,1
4844,1049,2.79,0.91,1
4845,1043,2.53,1.21,1
4846,1110,2.92,0,1
4847,1544,3.77,1.05,0
4848,1191,3.02,0,1
4849,1279,3.23,0,1
4850,1069,2.56,0,1
4851,1577,3.92,0.79,1
4852,1021,2.55,0.59,1
4853,1326,3.44,1.3,1
4854,1442,3.67,0,1
4855,1383,3.61,2.31,1
4856,1062,2.53,0,1
4857,1035,2.57,1.2,1
4858,1013,2.36,0,1
4859,1009,2.58,0,1
4860,1579,3.75,1.1,1
4861,1075,2.6,0.79,1
4862,1062,2.71,0,1
4863,1293,3.06,0,1
4864,1427,3.76,0.87,1
4865,1202,2.98,0,1
4866,1525,3.92,1.68,1
4867,1132,2.79,0,1
4868,1548,3.69,1.63,1
4869,1209,2.92,0,1
4870,1462,3.73,0.67,1
4871,1392,3.61,2.42,1
4872,1121,2.64,0,1
4873,1472,3.77,1.01,1
4874,1276,3.05,1.82,1
4875,1257,3.32,0,0
4876,1417,3.61,0.77,1
4877,1432,3.48,0,0
4878,1547,3.71,0,1
4879,1204,2.96,1,1
4880,1495,3.83,1.45,1
4881,1376,3.46,1.35,0
4882,1504,3.9,0,1
4883,1393,3.29,1.1,1
4884,1163,2.71,1.15,1
4885,1426,3.47,0,1
4886,1063,2.6,1.49,1
4887,1284,3.22,0,1
4888,1193,3.18,0,1
4889,1344,3.28,1.47,1
4890,1130,2.94,1.19,1
4891,1321,3.13,0,0
4892,1349,3.31,0,1
4893,1149,2.99,0.8,1
4894,1132,2.9,0,1
4895,1407,3.65,2.41,0
4896,1543,4.02,0.92,1
4897,1240,3.28,0,1
4898,1420,3.67,2.44,1
4899,1479,3.88,0,1
4900,1400,3.57,0.88,1
4901,1154,3.02,1.4,1
4902,1559,4.06,0.77,1
4903,1046,2.71,0.88,1
4904,1134,2.75,1.43,1
4905,1230,3.04,1.4,1
4906,1050,2.8,0,1
4907,1425,3.67,2.16,1
4908,1469,3.77,2.31,1
4909,1460,3.55,1.78,1
4910,1265,3.11,0.65,1
4911,1567,3.88,0.77,1
4912,1213,2.92,0,1
4913,1245,3.03,0,1
4914,1219,3.12,0,1
4915,1166,3.11,1.85,1
4916,1175,3.05,0,1
4917,1275,3.13,1.08,1
4918,1520,3.66,0.82,1
4919,1255,3.07,0,1
4920,1247,3.31,0,1
4921,1580,3.96,0.75,0
4922,1315,3.23,0,1
4923,1555,3.93,1.25,1
4924,1377,3.36,1.52,1
4925,1410,3.71,0,0
4926,1214,2.87,0.73,1
4927,1560,3.99,0.95,1
4928,1319,3.36,0,1
4929,1041,2.43,2.28,1
4930,1425,3.39,1.14,1
4931,1506,3.79,0.91,1
4932,1358,3.5,1.53,0
4933,1021,2.55,0,1
4934,1015,2.4,0,1
4935,1345,3.47,0.82,1
4936,1360,3.51,0,0
4937,1213,3.2,1.97,1
4938,1405,3.47,0.76,1
4939,1058,2.73,0.98,1
4940,1393,3.4,1.33,1
4941,1295,3.07,0,1
4942,1397,3.37,1.31,1
4943,1265,3.08,1,1
4944,1382,3.31,1.61,1
4945,1312,3.39,0.53,1
4946,1198,2.85,1.61,1
4947,1518,3.88,0,0
4948,1179,2.99,0,1
4949,1186,2.86,0.9,1
4950,1484,3.76,0.71,1
4951,1380,3.26,1.01,1
4952,1248,3.19,0,1
4953,1376,3.26,1.29,1
4954,1134,2.99,0,1
4955,1212,3.1,0.69,1
4956,1040,2.65,0,1
4957,1524,3.89,0,1
4958,1341,3.43,2.47,1
4959,1416,3.48,0.95,1
4960,1277,3.07,0.94,1
4961,1157,2.83,0.68,1
4962,1177,3.08,0,1
4963,1325,3.25,0,1
4964,1393,3.6,1.46,1
4965,1451,3.6,0.93,1
4966,1453,3.8,1.71,1
4967,1333,3.19,0.82,1
4968,1419,3.65,1.76,1
4969,1566,3.74,0.66,1
4970,1365,3.31,0,1
4971,1455,3.7,2.42,1
4972,1284,3.28,0,1
4973,1175,3.12,0.84,1
4974,1057,2.66,0,1
4975,1329,3.31,1.49,1
4976,1303,3.36,0,1
4977,1353,3.58,0,1
4978,1549,3.8,0.64,1
4979,1289,3.3,1.72,1
4980,1001,2.5,0.67,1
4981,1479,3.73,0,1
4982,1427,3.68,1.31,1
4983,1085,2.54,0,1
4984,1495,3.8,2.5,1
4985,1252,3.29,0.77,1
4986,1547,3.74,1.35,1
4987,1562,3.83,1.39,1
4988,1090,2.57,0.84,1
4989,1405,3.57,0.78,1
4990,1149,3.02,0,1
4991,1492,3.54,1.32,1
4992,1109,2.77,0,1
4993,1214,2.87,0,1
4994,1298,3.29,0,1
4995,1327,3.46,1.45,1
4996,1352,3.45,1.2,0
4997,1367,3.41,0.86,1
4998,1232,3.19,0,1
4999,1521,3.82,0.7,1
5000,1263,2.96,0,0
5001,1058,2.66,0,1
5002,1135,2.88,0,1
5003,1029,2.7,1.74,1
5004,1561,3.73,1.5,1
5005,1402,3.7,2.03,1
5006,1054,2.69,1.19,1
5007,1492,3.66,2,1
5008,1381,3.25,1,1
5009,1323,3.12,1.13,1
5010,1196,2.91,0.86,1
5011,1022,2.38,1.09,1
5012,1534,3.95,0,0
5013,1556,3.78,2.13,1
5014,1277,3.08,0,1
5015,1323,3.3,0,1
5016,1195,3.12,0,1
5017,1514,3.72,1.24,1
5018,1156,2.71,0,0
5019,1055,2.45,0,1
5020,1455,3.52,1.31,1
5021,1231,3.08,1.24,1
5022,1323,3.19,0,1
5023,1006,2.67,0,1
5024,1234,3.05,0,1
5025,1156,3.02,1.14,1
5026,1039,2.6,0,1
5027,1162,2.73,0,1
5028,1367,3.39,0,1
5029,1358,3.53,1.26,1
5030,1458,3.7,1.8,1
5031,1229,2.9,1.16,1
5032,1050,2.64,1.33,1
5033,1020,2.36,1.18,1
5034,1528,4.01,0.66,0
5035,1182,2.8,0,1
5036,1143,3.02,0,1
5037,1222,2.96,0,1
5038,1464,3.49,0.96,1
5039,1559,3.79,1.08,1
5040,1255,3.1,0,1
5041,1198,3.07,0.7,1
5042,1517,3.82,1.14,1
5043,1086,2.7,0.6,1
5044,1267,3.06,0,1
5045,1167,2.94,0,1
5046,1578,3.82,1.2,0
5047,1142,2.8,0,1
5048,1357,3.33,0,1
5049,1370,3.6,2.49,1
5050,1522,3.87,1.48,1
5051,1419,3.73,1.17,0
5052,1074,2.69,1.66,1
5053,1439,3.77,1.1,1
5054,1223,2.96,0,1
5055,1205,2.86,0,1
5056,1219,2.86,0,1
5057,1504,3.8,0.58,1
5058,1012,2.57,0,1
5059,1107,2.61,0.9,1
5060,1239,3.06,0,1
5061,1015,2.71,0,1
5062,1551,3.79,1.21,1
5063,1030,2.61,0,1
5064,1578,3.91,0,0
5065,1268,3.3,0,1
5066,1066,2.75,0,1
5067,1121,2.61,0.83,1
5068,1506,3.78,2.37,1
5069,1196,3.11,0,1
5070,1300,3.05,0,1
5071,1161,2.93,0.53,1
5072,1312,3.38,0.67,1
5073,1141,3.03,1.33,1
5074,1467,3.52,0.55,0
5075,1070,2.57,0,1
5076,1529,3.95,1.45,1
5077,1511,3.59,0,1
5078,1179,2.98,0,1
5079,1430,3.48,0.5,1
5080,1327,3.14,0,1
5081,1116,2.66,1.09,1
5082,1115,2.67,0,1
5083,1337,3.39,2.07,1
5084,1238,2.98,0,1
5085,1207,3,0,1
5086,1210,3.21,2.35,1
5087,1546,3.94,1.49,1
5088,1089,2.78,1.1,1
5089,1304,3.09,0,1
5090,1103,2.91,1.38,1
5091,1235,3.22,0,1
5092,1174,3.12,1.27,1
5093,1366,3.34,1.1,1
5094,1427,3.38,2.31,1
5095,1136,2.66,0,1
5096,1180,3.09,0,0
5097,1444,3.73,1.28,1
5098,1031,2.38,0,1
5099,1369,3.32,0,1
5100,1575,3.81,1.48,1
5101,1413,3.34,0,1
5102,1556,4.04,2.22,1
5103,1462,3.46,1.33,0
5104,1301,3.34,0.66,1
5105,1489,3.55,2.46,1
5106,1465,3.74,1.15,1
5107,1191,2.87,0,1
5108,1443,3.73,0.98,0
5109,1491,3.57,0,1
5110,1102,2.67,0.54,1
5111,1301,3.11,0,1
5112,1287,3.06,0,1
5113,1086,2.63,0,1
5114,1244,3.24,0.78,1
5115,1148,2.72,0,0
5116,1279,3.14,1.1,1
5117,1035,2.53,2.13,1
5118,1266,3.03,0,0
5119,1100,2.92,0,1
5120,1146,2.92,0,1
5121,1402,3.7,0.61,1
5122,1524,3.9,0.51,1
5123,1246,2.96,0,1
5124,1073,2.87,1.8,1
5125,1508,3.64,1.49,1
5126,1425,3.71,2.28,1
5127,1174,2.79,1.12,1
5128,1254,3.05,2.02,1
5129,1500,3.63,1.87,1
5130,1380,3.61,1.2,1
5131,1493,3.8,1.61,1
5132,1034,2.7,0,1
5133,1365,3.21,2.38,1
5134,1202,2.85,0,0
5135,1434,3.52,0.57,0
5136,1488,3.8,1.14,1
5137,1572,3.77,0.53,1
5138,1507,3.81,0.55,1
5139,1217,3.02,0,1
5140,1393,3.67,1.18,0
5141,1385,3.41,0,0
5142,1418,3.59,2.04,1
5143,1521,3.89,1.23,1
5144,1020,2.54,0,1
5145,1569,4.01,0.64,1
5146,1107,2.83,0,1
5147,1124,2.71,0,1
5148,1039,2.77,0,1
5149,1414,3.63,0.69,0
5150,1318,3.23,1.18,1
5151,1203,2.99,0.94,1
5152,1398,3.67,0.96,1
5153,1005,2.45,1.48,1
5154,1194,3.01,0.65,1
5155,1323,3.31,0.79,1
5156,1174,3.08,0,1
5157,1549,3.77,1.1,1
5158,1535,3.7,1.56,1
5159,1437,3.54,0,0
5160,1553,3.69,0.88,1
5161,1010,2.67,0,1
5162,1405,3.67,0,1
5163,1311,3.14,0,1
5164,1136,2.7,0,0
5165,1436,3.57,2.21,1
5166,1179,2.79,1.59,1
5167,1475,3.5,1.16,1
5168,1380,3.62,1.36,0
5169,1193,2.88,0,1
5170,1128,3.02,0,1
5171,1499,3.87,1.59,1
5172,1431,3.77,2.36,1
5173,1431,3.75,1.6,1
5174,1385,3.36,0.68,1
5175,1578,3.89,1.71,1
5176,1328,3.35,0.6,1
